entry_id,agent_id,timestamp,type,amount,opening_cash,current_cash,provider_ref,provider_txn_id
DRW-TXN-515852,AGENT-002,2025-12-28T12:30:42Z,cash_out,-2000,88415,86415,nagad,NA-TXN-204719
DRW-TXN-515853,AGENT-003,2025-12-28T15:15:36Z,cash_in,25000,83525,108525,rocket,RO-TXN-302390
DRW-TXN-515854,AGENT-003,2025-12-28T11:45:50Z,cash_in,10000,108525,118525,rocket,RO-TXN-302391
DRW-TXN-515855,AGENT-003,2025-12-28T16:45:35Z,cash_out,-1000,118525,117525,bkash,BK-TXN-108500
DRW-TXN-515856,AGENT-004,2025-12-28T12:45:14Z,cash_in,500,63864,64364,nagad,NA-TXN-204720
DRW-TXN-515857,AGENT-004,2025-12-28T19:30:20Z,cash_out,-25000,64364,39364,nagad,NA-TXN-204721
DRW-TXN-515858,AGENT-005,2025-12-28T08:00:38Z,cash_in,500,38114,38614,bkash,BK-TXN-108501
DRW-TXN-515859,AGENT-005,2025-12-28T17:30:39Z,cash_out,-1500,38614,37114,bkash,BK-TXN-108502
DRW-TXN-515860,AGENT-006,2025-12-28T18:45:22Z,cash_out,-5000,98641,93641,bkash,BK-TXN-108503
DRW-TXN-515861,AGENT-007,2025-12-28T19:45:40Z,cash_in,2000,69787,71787,bkash,BK-TXN-108504
DRW-TXN-515862,AGENT-007,2025-12-28T13:30:51Z,cash_in,20000,71787,91787,bkash,BK-TXN-108505
DRW-TXN-515863,AGENT-008,2025-12-28T15:45:15Z,cash_in,500,157247,157747,nagad,NA-TXN-204722
DRW-TXN-515864,AGENT-008,2025-12-28T12:15:51Z,cash_out,-15000,157747,142747,bkash,BK-TXN-108506
DRW-TXN-515865,AGENT-001,2025-12-29T17:15:22Z,cash_out,-8000,36694,28694,bkash,BK-TXN-108507
DRW-TXN-515866,AGENT-001,2025-12-29T15:15:22Z,cash_out,-25000,28694,3694,bkash,BK-TXN-108508
DRW-TXN-515867,AGENT-001,2025-12-29T13:15:58Z,cash_out,-15000,3694,-11306,bkash,BK-TXN-108509
DRW-TXN-515868,AGENT-002,2025-12-29T11:15:28Z,cash_out,-10000,86415,76415,nagad,NA-TXN-204723
DRW-TXN-515869,AGENT-002,2025-12-29T09:30:45Z,cash_out,-1500,76415,74915,bkash,BK-TXN-108510
DRW-TXN-515870,AGENT-002,2025-12-29T08:15:50Z,cash_out,-25000,74915,49915,nagad,NA-TXN-204724
DRW-TXN-515871,AGENT-002,2025-12-29T12:30:03Z,cash_out,-1000,49915,48915,bkash,BK-TXN-108511
DRW-TXN-515872,AGENT-003,2025-12-29T17:45:19Z,cash_out,-1500,117525,116025,nagad,NA-TXN-204725
DRW-TXN-515873,AGENT-003,2025-12-29T13:00:44Z,cash_out,-25000,116025,91025,rocket,RO-TXN-302392
DRW-TXN-515874,AGENT-003,2025-12-29T10:45:17Z,cash_in,500,91025,91525,nagad,NA-TXN-204726
DRW-TXN-515875,AGENT-004,2025-12-29T10:45:22Z,cash_out,-5000,39364,34364,nagad,NA-TXN-204727
DRW-TXN-515876,AGENT-004,2025-12-29T13:45:19Z,cash_out,-3000,34364,31364,bkash,BK-TXN-108512
DRW-TXN-515877,AGENT-004,2025-12-29T21:30:30Z,cash_out,-3000,31364,28364,nagad,NA-TXN-204728
DRW-TXN-515878,AGENT-004,2025-12-29T08:15:59Z,cash_in,15000,28364,43364,bkash,BK-TXN-108513
DRW-TXN-515879,AGENT-005,2025-12-29T17:00:00Z,cash_out,-20000,37114,17114,nagad,NA-TXN-204729
DRW-TXN-515880,AGENT-005,2025-12-29T12:15:32Z,cash_out,-2000,17114,15114,bkash,BK-TXN-108514
DRW-TXN-515881,AGENT-006,2025-12-29T19:30:07Z,cash_in,8000,93641,101641,bkash,BK-TXN-108515
DRW-TXN-515882,AGENT-007,2025-12-29T17:15:23Z,cash_in,3000,91787,94787,bkash,BK-TXN-108516
DRW-TXN-515883,AGENT-007,2025-12-29T12:30:54Z,cash_out,-1000,94787,93787,bkash,BK-TXN-108517
DRW-TXN-515884,AGENT-008,2025-12-29T14:45:03Z,cash_in,5000,142747,147747,bkash,BK-TXN-108518
DRW-TXN-515885,AGENT-008,2025-12-29T20:45:39Z,cash_out,-1000,147747,146747,nagad,NA-TXN-204730
DRW-REB-515886,AGENT-001,2025-12-30T08:15:00Z,rebalance,91056,-11306,79750,bank,
DRW-TXN-515887,AGENT-001,2025-12-30T12:00:32Z,cash_in,500,79750,80250,bkash,BK-TXN-108519
DRW-TXN-515888,AGENT-001,2025-12-30T08:00:11Z,cash_out,-2000,80250,78250,nagad,NA-TXN-204731
DRW-TXN-515889,AGENT-001,2025-12-30T17:00:46Z,cash_in,20000,78250,98250,bkash,BK-TXN-108520
DRW-TXN-515890,AGENT-001,2025-12-30T09:45:25Z,cash_out,-20000,98250,78250,rocket,RO-TXN-302393
DRW-TXN-515891,AGENT-002,2025-12-30T13:00:45Z,cash_in,20000,48915,68915,bkash,BK-TXN-108521
DRW-TXN-515892,AGENT-002,2025-12-30T11:00:29Z,cash_in,20000,68915,88915,nagad,NA-TXN-204732
DRW-TXN-515893,AGENT-002,2025-12-30T05:30:32Z,cash_out,-20000,88915,68915,bkash,BK-TXN-108522
DRW-TXN-515894,AGENT-002,2025-12-30T04:15:02Z,cash_out,-8000,68915,60915,rocket,RO-TXN-302394
DRW-TXN-515895,AGENT-003,2025-12-30T13:00:37Z,cash_out,-3000,91525,88525,bkash,BK-TXN-108523
DRW-TXN-515896,AGENT-003,2025-12-30T16:15:37Z,cash_out,-2000,88525,86525,bkash,BK-TXN-108524
DRW-TXN-515897,AGENT-003,2025-12-30T09:45:46Z,cash_in,20000,86525,106525,nagad,NA-TXN-204733
DRW-TXN-515898,AGENT-004,2025-12-30T09:00:00Z,cash_in,2000,43364,45364,bkash,BK-TXN-108525
DRW-TXN-515899,AGENT-004,2025-12-30T18:00:29Z,cash_in,10000,45364,55364,bkash,BK-TXN-108526
DRW-REB-515900,AGENT-005,2025-12-30T08:15:00Z,rebalance,108487,15114,123601,bank,
DRW-TXN-515901,AGENT-005,2025-12-30T16:30:38Z,cash_out,-2000,123601,121601,nagad,NA-TXN-204734
DRW-TXN-515902,AGENT-005,2025-12-30T10:00:44Z,cash_in,20000,121601,141601,nagad,NA-TXN-204735
DRW-TXN-515903,AGENT-006,2025-12-30T17:45:04Z,cash_out,-20000,101641,81641,rocket,RO-TXN-302395
DRW-TXN-515904,AGENT-006,2025-12-30T18:15:53Z,cash_out,-2000,81641,79641,bkash,BK-TXN-108527
DRW-TXN-515905,AGENT-007,2025-12-30T10:15:02Z,cash_out,-20000,93787,73787,nagad,NA-TXN-204736
DRW-TXN-515906,AGENT-008,2025-12-30T21:15:55Z,cash_in,20000,146747,166747,nagad,NA-TXN-204737
DRW-TXN-515907,AGENT-008,2025-12-30T11:00:03Z,cash_out,-3000,166747,163747,bkash,BK-TXN-108528
DRW-TXN-515908,AGENT-001,2025-12-31T16:30:15Z,cash_in,20000,78250,98250,bkash,BK-TXN-108529
DRW-TXN-515909,AGENT-001,2025-12-31T23:15:39Z,cash_out,-2000,98250,96250,bkash,BK-TXN-108530
DRW-TXN-515910,AGENT-001,2025-12-31T20:00:29Z,cash_out,-5000,96250,91250,bkash,BK-TXN-108531
DRW-TXN-515911,AGENT-001,2025-12-31T14:15:25Z,cash_out,-20000,91250,71250,rocket,RO-TXN-302396
DRW-TXN-515912,AGENT-002,2025-12-31T18:15:45Z,cash_out,-25000,60915,35915,bkash,BK-TXN-108532
DRW-TXN-515913,AGENT-002,2025-12-31T21:30:57Z,cash_in,2000,35915,37915,nagad,NA-TXN-204738
DRW-TXN-515914,AGENT-003,2025-12-31T11:15:24Z,cash_out,-8000,106525,98525,nagad,NA-TXN-204739
DRW-TXN-515915,AGENT-003,2025-12-31T11:15:35Z,cash_out,-500,98525,98025,rocket,RO-TXN-302397
DRW-TXN-515916,AGENT-003,2025-12-31T12:15:12Z,cash_in,1000,98025,99025,nagad,NA-TXN-204740
DRW-TXN-515917,AGENT-003,2025-12-31T11:45:52Z,cash_in,15000,99025,114025,nagad,NA-TXN-204741
DRW-TXN-515918,AGENT-004,2025-12-31T10:30:15Z,cash_in,10000,55364,65364,bkash,BK-TXN-108533
DRW-TXN-515919,AGENT-004,2025-12-31T11:45:59Z,cash_in,1000,65364,66364,rocket,RO-TXN-302398
DRW-TXN-515920,AGENT-005,2025-12-31T11:30:39Z,cash_in,10000,141601,151601,nagad,NA-TXN-204742
DRW-TXN-515921,AGENT-005,2025-12-31T09:45:39Z,cash_out,-15000,151601,136601,bkash,BK-TXN-108534
DRW-TXN-515922,AGENT-006,2025-12-31T17:15:20Z,cash_out,-2000,79641,77641,nagad,NA-TXN-204743
DRW-TXN-515923,AGENT-007,2025-12-31T08:15:46Z,cash_out,-500,73787,73287,nagad,NA-TXN-204744
DRW-TXN-515924,AGENT-007,2025-12-31T14:30:00Z,cash_out,-1500,73287,71787,nagad,NA-TXN-204745
DRW-TXN-515925,AGENT-008,2025-12-31T14:15:03Z,cash_in,1500,163747,165247,nagad,NA-TXN-204746
DRW-TXN-515926,AGENT-008,2025-12-31T10:00:35Z,cash_out,-20000,165247,145247,rocket,RO-TXN-302399
DRW-TXN-515927,AGENT-001,2026-01-01T19:45:27Z,cash_out,-500,71250,70750,bkash,BK-TXN-108535
DRW-TXN-515928,AGENT-001,2026-01-01T10:30:28Z,cash_out,-5000,70750,65750,rocket,RO-TXN-302400
DRW-TXN-515929,AGENT-001,2026-01-01T18:45:17Z,cash_out,-20000,65750,45750,bkash,BK-TXN-108536
DRW-TXN-515930,AGENT-001,2026-01-01T17:45:39Z,cash_in,10000,45750,55750,nagad,NA-TXN-204747
DRW-TXN-515931,AGENT-001,2026-01-01T14:30:18Z,cash_in,25000,55750,80750,nagad,NA-TXN-204748
DRW-TXN-515932,AGENT-001,2026-01-01T15:00:52Z,cash_out,-1000,80750,79750,nagad,NA-TXN-204749
DRW-TXN-515933,AGENT-001,2026-01-01T13:15:10Z,cash_in,500,79750,80250,bkash,BK-TXN-108537
DRW-TXN-515934,AGENT-001,2026-01-01T15:00:21Z,cash_out,-2000,80250,78250,nagad,NA-TXN-204750
DRW-TXN-515935,AGENT-002,2026-01-01T21:00:53Z,cash_in,5000,37915,42915,nagad,NA-TXN-204751
DRW-TXN-515936,AGENT-002,2026-01-01T10:15:59Z,cash_out,-2000,42915,40915,bkash,BK-TXN-108538
DRW-TXN-515937,AGENT-002,2026-01-01T21:45:07Z,cash_in,25000,40915,65915,bkash,BK-TXN-108539
DRW-TXN-515938,AGENT-002,2026-01-01T12:45:33Z,cash_out,-2000,65915,63915,rocket,RO-TXN-302401
DRW-TXN-515939,AGENT-002,2026-01-01T09:45:25Z,cash_in,5000,63915,68915,nagad,NA-TXN-204752
DRW-TXN-515940,AGENT-002,2026-01-01T17:45:08Z,cash_in,10000,68915,78915,rocket,RO-TXN-302402
DRW-TXN-515941,AGENT-002,2026-01-01T00:45:40Z,cash_out,-1500,78915,77415,bkash,BK-TXN-108540
DRW-TXN-515942,AGENT-002,2026-01-01T12:15:58Z,cash_out,-3000,77415,74415,nagad,NA-TXN-204753
DRW-TXN-515943,AGENT-003,2026-01-01T10:15:05Z,cash_out,-25000,114025,89025,bkash,BK-TXN-108541
DRW-TXN-515944,AGENT-003,2026-01-01T11:15:18Z,cash_out,-8000,89025,81025,nagad,NA-TXN-204754
DRW-TXN-515945,AGENT-003,2026-01-01T09:00:12Z,cash_out,-25000,81025,56025,rocket,RO-TXN-302403
DRW-TXN-515946,AGENT-003,2026-01-01T21:15:57Z,cash_out,-500,56025,55525,bkash,BK-TXN-108542
DRW-TXN-515947,AGENT-003,2026-01-01T17:00:13Z,cash_out,-20000,55525,35525,bkash,BK-TXN-108543
DRW-TXN-515948,AGENT-003,2026-01-01T05:45:03Z,cash_out,-10000,35525,25525,bkash,BK-TXN-108544
DRW-TXN-515949,AGENT-003,2026-01-01T15:00:06Z,cash_out,-25000,25525,525,bkash,BK-TXN-108545
DRW-TXN-515950,AGENT-003,2026-01-01T00:45:27Z,cash_out,-500,525,25,nagad,NA-TXN-204755
DRW-TXN-515951,AGENT-003,2026-01-01T21:15:28Z,cash_in,25000,25,25025,bkash,BK-TXN-108546
DRW-TXN-515952,AGENT-003,2026-01-01T12:00:26Z,cash_out,-25000,25025,25,bkash,BK-TXN-108547
DRW-TXN-515953,AGENT-004,2026-01-01T10:00:59Z,cash_in,5000,66364,71364,rocket,RO-TXN-302404
DRW-TXN-515954,AGENT-004,2026-01-01T15:45:07Z,cash_in,1000,71364,72364,nagad,NA-TXN-204756
DRW-TXN-515955,AGENT-004,2026-01-01T17:30:24Z,cash_out,-2000,72364,70364,nagad,NA-TXN-204757
DRW-TXN-515956,AGENT-004,2026-01-01T08:00:50Z,cash_out,-500,70364,69864,nagad,NA-TXN-204758
DRW-TXN-515957,AGENT-004,2026-01-01T08:45:24Z,cash_in,5000,69864,74864,rocket,RO-TXN-302405
DRW-TXN-515958,AGENT-004,2026-01-01T16:45:22Z,cash_in,10000,74864,84864,bkash,BK-TXN-108548
DRW-TXN-515959,AGENT-004,2026-01-01T16:00:45Z,cash_in,20000,84864,104864,bkash,BK-TXN-108549
DRW-TXN-515960,AGENT-004,2026-01-01T13:00:06Z,cash_in,1500,104864,106364,rocket,RO-TXN-302406
DRW-TXN-515961,AGENT-004,2026-01-01T17:00:51Z,cash_in,1500,106364,107864,nagad,NA-TXN-204759
DRW-TXN-515962,AGENT-004,2026-01-01T21:30:50Z,cash_out,-20000,107864,87864,rocket,RO-TXN-302407
DRW-TXN-515963,AGENT-005,2026-01-01T10:00:46Z,cash_out,-3000,136601,133601,bkash,BK-TXN-108550
DRW-TXN-515964,AGENT-005,2026-01-01T21:45:53Z,cash_out,-8000,133601,125601,rocket,RO-TXN-302408
DRW-TXN-515965,AGENT-005,2026-01-01T17:00:22Z,cash_in,20000,125601,145601,rocket,RO-TXN-302409
DRW-TXN-515966,AGENT-005,2026-01-01T22:30:34Z,cash_out,-10000,145601,135601,bkash,BK-TXN-108551
DRW-TXN-515967,AGENT-005,2026-01-01T13:45:26Z,cash_in,3000,135601,138601,bkash,BK-TXN-108552
DRW-TXN-515968,AGENT-005,2026-01-01T17:15:57Z,cash_out,-8000,138601,130601,nagad,NA-TXN-204760
DRW-TXN-515969,AGENT-005,2026-01-01T16:00:53Z,cash_out,-2000,130601,128601,bkash,BK-TXN-108553
DRW-TXN-515970,AGENT-006,2026-01-01T09:00:57Z,cash_in,2000,77641,79641,bkash,BK-TXN-108554
DRW-TXN-515971,AGENT-006,2026-01-01T11:45:32Z,cash_out,-3000,79641,76641,nagad,NA-TXN-204761
DRW-TXN-515972,AGENT-006,2026-01-01T17:15:53Z,cash_in,2000,76641,78641,nagad,NA-TXN-204762
DRW-TXN-515973,AGENT-007,2026-01-01T16:30:48Z,cash_out,-20000,71787,51787,nagad,NA-TXN-204763
DRW-TXN-515974,AGENT-007,2026-01-01T09:30:34Z,cash_in,500,51787,52287,nagad,NA-TXN-204764
DRW-TXN-515975,AGENT-007,2026-01-01T20:45:07Z,cash_out,-1000,52287,51287,nagad,NA-TXN-204765
DRW-TXN-515976,AGENT-008,2026-01-01T14:15:14Z,cash_out,-500,145247,144747,bkash,BK-TXN-108555
DRW-TXN-515977,AGENT-008,2026-01-01T10:45:39Z,cash_out,-500,144747,144247,bkash,BK-TXN-108556
DRW-TXN-515978,AGENT-008,2026-01-01T20:15:05Z,cash_in,1000,144247,145247,bkash,BK-TXN-108557
DRW-TXN-515979,AGENT-008,2026-01-01T17:30:06Z,cash_out,-10000,145247,135247,rocket,RO-TXN-302410
DRW-TXN-515980,AGENT-008,2026-01-01T14:45:45Z,cash_out,-1000,135247,134247,nagad,NA-TXN-204766
DRW-TXN-515981,AGENT-008,2026-01-01T12:00:38Z,cash_out,-25000,134247,109247,bkash,BK-TXN-108558
DRW-TXN-515982,AGENT-008,2026-01-01T15:30:54Z,cash_out,-500,109247,108747,rocket,RO-TXN-302411
DRW-TXN-515983,AGENT-001,2026-01-02T13:45:42Z,cash_out,-8000,78250,70250,bkash,BK-TXN-108559
DRW-TXN-515984,AGENT-001,2026-01-02T12:00:44Z,cash_out,-3000,70250,67250,bkash,BK-TXN-108560
DRW-TXN-515985,AGENT-001,2026-01-02T05:30:46Z,cash_in,15000,67250,82250,bkash,BK-TXN-108561
DRW-TXN-515986,AGENT-001,2026-01-02T03:15:44Z,cash_in,3000,82250,85250,bkash,BK-TXN-108562
DRW-TXN-515987,AGENT-001,2026-01-02T21:15:49Z,cash_out,-1500,85250,83750,bkash,BK-TXN-108563
DRW-TXN-515988,AGENT-001,2026-01-02T15:15:56Z,cash_out,-1500,83750,82250,nagad,NA-TXN-204767
DRW-TXN-515989,AGENT-001,2026-01-02T18:00:46Z,cash_in,20000,82250,102250,nagad,NA-TXN-204768
DRW-TXN-515990,AGENT-002,2026-01-02T10:15:22Z,cash_out,-5000,74415,69415,bkash,BK-TXN-108564
DRW-TXN-515991,AGENT-002,2026-01-02T19:15:45Z,cash_in,15000,69415,84415,rocket,RO-TXN-302412
DRW-TXN-515992,AGENT-002,2026-01-02T18:45:52Z,cash_out,-1500,84415,82915,nagad,NA-TXN-204769
DRW-TXN-515993,AGENT-002,2026-01-02T10:30:10Z,cash_out,-15000,82915,67915,bkash,BK-TXN-108565
DRW-TXN-515994,AGENT-002,2026-01-02T08:15:21Z,cash_out,-1500,67915,66415,nagad,NA-TXN-204770
DRW-REB-515995,AGENT-003,2026-01-02T08:15:00Z,rebalance,86351,25,86376,bank,
DRW-TXN-515996,AGENT-003,2026-01-02T14:45:28Z,cash_out,-3000,86376,83376,nagad,NA-TXN-204771
DRW-TXN-515997,AGENT-003,2026-01-02T08:45:02Z,cash_in,500,83376,83876,bkash,BK-TXN-108566
DRW-TXN-515998,AGENT-003,2026-01-02T09:00:24Z,cash_in,10000,83876,93876,bkash,BK-TXN-108567
DRW-TXN-515999,AGENT-003,2026-01-02T18:45:18Z,cash_in,1000,93876,94876,bkash,BK-TXN-108568
DRW-TXN-516000,AGENT-003,2026-01-02T21:00:15Z,cash_in,3000,94876,97876,bkash,BK-TXN-108569
DRW-TXN-516001,AGENT-003,2026-01-02T18:00:19Z,cash_out,-5000,97876,92876,nagad,NA-TXN-204772
DRW-TXN-516002,AGENT-003,2026-01-02T17:30:10Z,cash_out,-10000,92876,82876,rocket,RO-TXN-302413
DRW-TXN-516003,AGENT-003,2026-01-02T23:00:26Z,cash_out,-1000,82876,81876,bkash,BK-TXN-108570
DRW-TXN-516004,AGENT-003,2026-01-02T13:30:04Z,cash_out,-10000,81876,71876,nagad,NA-TXN-204773
DRW-TXN-516005,AGENT-004,2026-01-02T14:30:14Z,cash_in,25000,87864,112864,rocket,RO-TXN-302414
DRW-TXN-516006,AGENT-004,2026-01-02T21:30:11Z,cash_in,15000,112864,127864,bkash,BK-TXN-108571
DRW-TXN-516007,AGENT-004,2026-01-02T18:15:26Z,cash_in,20000,127864,147864,nagad,NA-TXN-204774
DRW-TXN-516008,AGENT-004,2026-01-02T16:00:15Z,cash_in,8000,147864,155864,nagad,NA-TXN-204775
DRW-TXN-516009,AGENT-004,2026-01-02T22:30:54Z,cash_out,-15000,155864,140864,bkash,BK-TXN-108572
DRW-TXN-516010,AGENT-005,2026-01-02T19:15:33Z,cash_out,-25000,128601,103601,nagad,NA-TXN-204776
DRW-TXN-516011,AGENT-005,2026-01-02T16:15:19Z,cash_out,-25000,103601,78601,bkash,BK-TXN-108573
DRW-TXN-516012,AGENT-005,2026-01-02T09:00:12Z,cash_out,-8000,78601,70601,nagad,NA-TXN-204777
DRW-TXN-516013,AGENT-005,2026-01-02T12:00:54Z,cash_in,8000,70601,78601,nagad,NA-TXN-204778
DRW-TXN-516014,AGENT-005,2026-01-02T14:45:19Z,cash_in,5000,78601,83601,rocket,RO-TXN-302415
DRW-TXN-516015,AGENT-005,2026-01-02T09:00:37Z,cash_out,-1000,83601,82601,bkash,BK-TXN-108574
DRW-TXN-516016,AGENT-006,2026-01-02T03:45:02Z,cash_in,25000,78641,103641,nagad,NA-TXN-204779
DRW-TXN-516017,AGENT-006,2026-01-02T21:00:02Z,cash_in,15000,103641,118641,bkash,BK-TXN-108575
DRW-TXN-516018,AGENT-006,2026-01-02T10:00:32Z,cash_out,-25000,118641,93641,bkash,BK-TXN-108576
DRW-TXN-516019,AGENT-007,2026-01-02T18:30:27Z,cash_out,-25000,51287,26287,nagad,NA-TXN-204780
DRW-TXN-516020,AGENT-007,2026-01-02T17:15:32Z,cash_out,-10000,26287,16287,nagad,NA-TXN-204781
DRW-TXN-516021,AGENT-007,2026-01-02T14:00:35Z,cash_out,-5000,16287,11287,rocket,RO-TXN-302416
DRW-TXN-516022,AGENT-008,2026-01-02T17:15:19Z,cash_out,-15000,108747,93747,bkash,BK-TXN-108577
DRW-TXN-516023,AGENT-008,2026-01-02T01:30:43Z,cash_out,-2000,93747,91747,nagad,NA-TXN-204782
DRW-TXN-516024,AGENT-008,2026-01-02T20:00:49Z,cash_in,8000,91747,99747,bkash,BK-TXN-108578
DRW-TXN-516025,AGENT-001,2026-01-03T17:30:14Z,cash_out,-25000,102250,77250,nagad,NA-TXN-204783
DRW-TXN-516026,AGENT-001,2026-01-03T20:15:11Z,cash_out,-2000,77250,75250,bkash,BK-TXN-108579
DRW-TXN-516027,AGENT-001,2026-01-03T21:00:54Z,cash_in,1500,75250,76750,bkash,BK-TXN-108580
DRW-TXN-516028,AGENT-001,2026-01-03T13:30:09Z,cash_out,-2000,76750,74750,nagad,NA-TXN-204784
DRW-TXN-516029,AGENT-001,2026-01-03T13:15:33Z,cash_out,-1000,74750,73750,bkash,BK-TXN-108581
DRW-TXN-516030,AGENT-002,2026-01-03T19:45:09Z,cash_out,-1000,66415,65415,nagad,NA-TXN-204785
DRW-TXN-516031,AGENT-002,2026-01-03T21:45:44Z,cash_out,-500,65415,64915,bkash,BK-TXN-108582
DRW-TXN-516032,AGENT-002,2026-01-03T16:00:40Z,cash_out,-8000,64915,56915,bkash,BK-TXN-108583
DRW-TXN-516033,AGENT-002,2026-01-03T06:00:01Z,cash_in,10000,56915,66915,rocket,RO-TXN-302417
DRW-TXN-516034,AGENT-002,2026-01-03T21:30:54Z,cash_in,5000,66915,71915,nagad,NA-TXN-204786
DRW-TXN-516035,AGENT-003,2026-01-03T21:30:48Z,cash_out,-500,71876,71376,rocket,RO-TXN-302418
DRW-TXN-516036,AGENT-003,2026-01-03T20:30:42Z,cash_out,-1500,71376,69876,bkash,BK-TXN-108584
DRW-TXN-516037,AGENT-003,2026-01-03T21:15:51Z,cash_out,-25000,69876,44876,rocket,RO-TXN-302419
DRW-TXN-516038,AGENT-003,2026-01-03T12:30:04Z,cash_out,-15000,44876,29876,bkash,BK-TXN-108585
DRW-TXN-516039,AGENT-003,2026-01-03T20:45:58Z,cash_in,2000,29876,31876,bkash,BK-TXN-108586
DRW-TXN-516040,AGENT-003,2026-01-03T19:15:56Z,cash_in,25000,31876,56876,bkash,BK-TXN-108587
DRW-TXN-516041,AGENT-003,2026-01-03T12:45:52Z,cash_out,-5000,56876,51876,rocket,RO-TXN-302420
DRW-TXN-516042,AGENT-004,2026-01-03T15:30:12Z,cash_in,25000,140864,165864,bkash,BK-TXN-108588
DRW-TXN-516043,AGENT-004,2026-01-03T12:00:21Z,cash_in,15000,165864,180864,bkash,BK-TXN-108589
DRW-TXN-516044,AGENT-004,2026-01-03T12:15:49Z,cash_out,-2000,180864,178864,bkash,BK-TXN-108590
DRW-TXN-516045,AGENT-004,2026-01-03T08:15:12Z,cash_out,-10000,178864,168864,nagad,NA-TXN-204787
DRW-TXN-516046,AGENT-005,2026-01-03T11:30:45Z,cash_in,1500,82601,84101,bkash,BK-TXN-108591
DRW-TXN-516047,AGENT-005,2026-01-03T12:30:21Z,cash_out,-500,84101,83601,nagad,NA-TXN-204788
DRW-TXN-516048,AGENT-005,2026-01-03T18:15:15Z,cash_out,-500,83601,83101,rocket,RO-TXN-302421
DRW-TXN-516049,AGENT-005,2026-01-03T18:15:17Z,cash_out,-10000,83101,73101,nagad,NA-TXN-204789
DRW-TXN-516050,AGENT-006,2026-01-03T17:00:32Z,cash_out,-3000,93641,90641,bkash,BK-TXN-108592
DRW-TXN-516051,AGENT-006,2026-01-03T11:00:48Z,cash_in,8000,90641,98641,bkash,BK-TXN-108593
DRW-REB-516052,AGENT-007,2026-01-03T08:15:00Z,rebalance,140046,11287,151333,bank,
DRW-TXN-516053,AGENT-007,2026-01-03T21:00:03Z,cash_in,5000,151333,156333,bkash,BK-TXN-108594
DRW-TXN-516054,AGENT-007,2026-01-03T12:15:52Z,cash_in,2000,156333,158333,bkash,BK-TXN-108595
DRW-TXN-516055,AGENT-007,2026-01-03T10:30:48Z,cash_out,-3000,158333,155333,rocket,RO-TXN-302422
DRW-TXN-516056,AGENT-007,2026-01-03T22:45:14Z,cash_in,10000,155333,165333,rocket,RO-TXN-302423
DRW-TXN-516057,AGENT-007,2026-01-03T16:00:18Z,cash_out,-8000,165333,157333,nagad,NA-TXN-204790
DRW-TXN-516058,AGENT-008,2026-01-03T09:15:51Z,cash_out,-1500,99747,98247,bkash,BK-TXN-108596
DRW-TXN-516059,AGENT-008,2026-01-03T14:00:03Z,cash_in,2000,98247,100247,nagad,NA-TXN-204791
DRW-TXN-516060,AGENT-008,2026-01-03T11:15:04Z,cash_in,1000,100247,101247,bkash,BK-TXN-108597
DRW-TXN-516061,AGENT-008,2026-01-03T17:45:33Z,cash_out,-2000,101247,99247,bkash,BK-TXN-108598
DRW-TXN-516062,AGENT-008,2026-01-03T18:15:34Z,cash_in,2000,99247,101247,rocket,RO-TXN-302424
DRW-TXN-516063,AGENT-001,2026-01-04T21:15:48Z,cash_out,-25000,73750,48750,bkash,BK-TXN-108599
DRW-TXN-516064,AGENT-001,2026-01-04T00:30:40Z,cash_out,-5000,48750,43750,bkash,BK-TXN-108600
DRW-TXN-516065,AGENT-001,2026-01-04T19:45:33Z,cash_in,3000,43750,46750,rocket,RO-TXN-302425
DRW-TXN-516066,AGENT-001,2026-01-04T16:00:14Z,cash_in,500,46750,47250,rocket,RO-TXN-302426
DRW-TXN-516067,AGENT-001,2026-01-04T21:30:01Z,cash_out,-5000,47250,42250,bkash,BK-TXN-108601
DRW-TXN-516068,AGENT-002,2026-01-04T15:30:00Z,cash_out,-5000,71915,66915,nagad,NA-TXN-204792
DRW-TXN-516069,AGENT-002,2026-01-04T20:15:06Z,cash_out,-1500,66915,65415,rocket,RO-TXN-302427
DRW-TXN-516070,AGENT-002,2026-01-04T19:00:46Z,cash_out,-500,65415,64915,bkash,BK-TXN-108602
DRW-TXN-516071,AGENT-003,2026-01-04T11:30:03Z,cash_in,20000,51876,71876,bkash,BK-TXN-108603
DRW-TXN-516072,AGENT-003,2026-01-04T05:15:12Z,cash_out,-1000,71876,70876,bkash,BK-TXN-108604
DRW-TXN-516073,AGENT-003,2026-01-04T08:00:19Z,cash_in,20000,70876,90876,nagad,NA-TXN-204793
DRW-TXN-516074,AGENT-003,2026-01-04T14:15:27Z,cash_out,-3000,90876,87876,bkash,BK-TXN-108605
DRW-TXN-516075,AGENT-003,2026-01-04T23:45:27Z,cash_in,15000,87876,102876,rocket,RO-TXN-302428
DRW-TXN-516076,AGENT-003,2026-01-04T09:00:16Z,cash_out,-2000,102876,100876,nagad,NA-TXN-204794
DRW-TXN-516077,AGENT-004,2026-01-04T04:00:24Z,cash_out,-15000,168864,153864,nagad,NA-TXN-204795
DRW-TXN-516078,AGENT-004,2026-01-04T15:00:32Z,cash_out,-20000,153864,133864,bkash,BK-TXN-108606
